FlowID,Source,Destination,SourcePort,DestinationPort,Direction,Application,UeIndex,TargetMbps,PacketSizeBytes,ConfiguredProtocol,ObservedProtocol,IsApplicationFlow,TxPackets,RxPackets,LostPackets,Throughput_Kbps,Delay_ms,Jitter_ms,FirstTx_s,LastRx_s,ObservedDuration_s,OfferedLoad_Kbps,DeliveryRatio_pct
29,1.0.0.2,7.0.0.16,49167,5014,DL,social,14,0.5,500,UDP,UDP,1,463,461,2,512.922,14,0,0.802737,4.51017,3.70744,516.74,99.568
30,7.0.0.11,1.0.0.1,49153,5029,UL,video,9,0.025,300,UDP,UDP,1,39,39,0,27.3572,4,0,0.805474,4.45853,3.65306,27.3942,100
31,1.0.0.2,7.0.0.17,49168,5015,DL,social,15,0.5,500,UDP,UDP,1,460,459,1,514.032,12,0,0.823789,4.50717,3.68338,516.748,99.7826
32,7.0.0.12,1.0.0.1,49153,5030,UL,video,10,0.025,300,UDP,UDP,1,39,0,39,0,0,0,0.826526,0,5,27.3942,0
33,7.0.0.13,1.0.0.1,49153,5031,UL,video,11,0.025,300,UDP,UDP,1,39,39,0,27.3583,4,0,0.847579,4.50049,3.65291,27.3942,100
34,7.0.0.14,1.0.0.1,49153,5032,UL,voip,12,0.016,160,UDP,UDP,1,46,46,0,18.7419,4,0,0.852632,4.45753,3.6049,18.7664,100
35,1.0.0.2,7.0.0.19,49170,5017,DL,ftp,17,1,1440,UDP,UDP,1,316,315,1,992.418,13,0,0.869415,4.50967,3.64026,998.711,99.6835
36,7.0.0.15,1.0.0.1,49153,5033,UL,voip,13,0.016,160,UDP,UDP,1,46,46,0,18.7421,4,0,0.873684,4.47853,3.60485,18.7664,100
37,1.0.0.2,7.0.0.18,49169,5016,DL,gaming,16,0.1,500,UDP,UDP,1,91,90,1,102.801,13,1,0.876842,4.48817,3.61133,104.27,98.9011
38,1.0.0.2,7.0.0.20,49171,5018,DL,ftp,18,1,1440,UDP,UDP,1,314,313,1,992.401,12,0,0.890467,4.50767,3.6172,998.731,99.6815
39,7.0.0.16,1.0.0.1,49153,5034,UL,social,14,0.025,250,UDP,UDP,1,46,46,0,27.7148,4,0,0.894737,4.49953,3.60479,27.7508,100
40,1.0.0.2,7.0.0.21,49172,5019,DL,ftp,19,1,1440,UDP,UDP,1,312,311,1,992.385,12,0,0.91152,4.50567,3.59415,998.752,99.6795
41,7.0.0.17,1.0.0.1,49153,5035,UL,social,15,0.025,250,UDP,UDP,1,45,0,45,0,0,0,0.915789,0,5,27.7645,0
42,7.0.0.18,1.0.0.1,49153,5036,UL,gaming,16,0.025,250,UDP,UDP,1,45,44,1,27.7222,7,0,0.936842,4.38399,3.44715,27.7645,97.7778
43,7.0.0.19,1.0.0.1,49153,5037,UL,ftp,17,0.05,1000,UDP,UDP,1,22,20,2,47.7037,16,21,1.03789,4.40503,3.36714,52.5846,90.9091
44,7.0.0.20,1.0.0.1,49153,5038,UL,ftp,18,0.05,1000,UDP,UDP,1,22,0,22,0,0,0,1.05895,0,5,52.5846,0
45,7.0.0.21,1.0.0.1,49153,5039,UL,ftp,19,0.05,1000,UDP,UDP,1,22,22,0,52.507,4,0,1.08,4.44503,3.36503,52.5846,100
